N=100,N=1000,N=10000,N=50000,N=100000
9.39E-05,0.000120163,0.000139236,0.000146627,0.000125647
8.92E-05,0.000108957,0.000128269,9.75E-05,0.000127554
9.11E-05,0.000114202,0.000124454,9.61E-05,0.000154495
0.000107527,0.000114441,0.00012517,0.000109911,0.000121117
9.30E-05,0.00012517,0.000121355,0.000101089,0.000122547
7.96E-05,0.000113964,0.000118256,0.000133991,0.000121355
7.27E-05,0.000112534,0.000118256,0.000110626,0.000156164
7.20E-05,0.00010848,0.000119209,0.000210047,0.000122786
7.20E-05,0.000115156,0.000119209,9.73E-05,0.000120878
7.03E-05,8.27E-05,0.00011754,0.000149488,0.000133991
7.34E-05,7.82E-05,0.000118732,9.73E-05,0.000128984
0.000121832,0.000108957,0.000132322,9.56E-05,0.000146151
0.000112534,8.54E-05,0.000145912,0.000217438,0.000125885
0.000108242,7.63E-05,0.000132322,9.51E-05,0.000159979
0.000119448,7.70E-05,0.000122309,9.47E-05,0.000123501
8.11E-05,7.75E-05,0.000118732,9.56E-05,0.00012064
7.58E-05,9.39E-05,0.000117064,9.61E-05,0.00014782
7.25E-05,0.000109911,0.000115395,9.51E-05,0.000127316
7.13E-05,0.000115633,0.000118256,9.44E-05,0.000122547
0.000104427,7.84E-05,0.000116825,0.000133038,0.000121832
9.70E-05,0.000124216,0.000116348,9.54E-05,0.000121593
9.54E-05,0.000122547,0.00011611,9.51E-05,0.000121355
9.04E-05,0.000114679,0.000117302,0.000211239,0.000121117
9.08E-05,0.000105143,0.000115633,0.000100613,0.000121593
9.13E-05,0.000106335,0.000116587,0.000142813,0.000120401
8.30E-05,0.000119925,0.000116825,0.000215769,0.000119448
7.41E-05,0.000101089,0.00011754,9.47E-05,0.000145912
0.000101805,0.000172138,0.000116825,9.78E-05,0.000124931
9.89E-05,8.73E-05,0.000138998,9.56E-05,0.000217676
9.11E-05,0.000353336,0.000126362,9.49E-05,0.000154257
8.44E-05,0.00012207,0.00011754,9.44E-05,0.000128746
9.99E-05,0.000100613,0.000118971,9.51E-05,0.000128746
0.000120163,0.00012517,0.00011754,0.000205994,0.000127554
9.20E-05,0.00012064,0.000117779,9.39E-05,0.000130177
9.13E-05,7.53E-05,0.000118017,0.000152349,0.000127316
9.44E-05,0.000132799,0.000119448,9.56E-05,0.000126839
9.68E-05,0.000114441,0.00011754,0.000130653,0.0001266
7.92E-05,8.37E-05,0.000130415,0.000118017,0.000137806
7.51E-05,9.35E-05,0.000124454,0.000113487,0.000134468
9.75E-05,0.000104904,0.00011754,9.97E-05,0.000140429
8.25E-05,0.000110388,0.00011754,9.66E-05,0.00016284
9.18E-05,9.18E-05,0.000118256,9.54E-05,0.000135422
8.58E-05,7.96E-05,0.00011611,9.66E-05,0.000131607
8.77E-05,0.00010705,0.000114441,9.47E-05,0.000134706
7.22E-05,0.000114918,0.000141621,0.000205278,0.000127554
7.56E-05,8.92E-05,0.000126839,9.61E-05,0.000133753
8.15E-05,8.03E-05,0.000119209,0.00014472,0.000133753
0.000107288,7.84E-05,0.000118256,9.70E-05,0.000128984
8.70E-05,7.82E-05,0.000119209,0.000128031,0.000133753
0.000114679,7.87E-05,0.000117302,9.58E-05,0.000133514
8.94E-05,8.11E-05,0.000115633,9.51E-05,0.000127554
9.58E-05,9.80E-05,0.00011611,0.000213623,0.000134945
9.47E-05,8.08E-05,0.000140905,0.000108719,0.000133038
7.72E-05,9.87E-05,0.000122309,9.78E-05,0.000127316
7.49E-05,0.000108719,0.000120401,0.000203609,0.000151634
7.22E-05,9.37E-05,0.00011754,0.00014019,0.000132799
7.25E-05,9.08E-05,0.000151873,0.000112534,0.000128269
7.18E-05,0.000100374,0.000122786,0.000101566,0.000128984
7.22E-05,7.87E-05,0.000119209,0.000203133,0.000127792
8.06E-05,7.94E-05,0.000118494,0.000102997,0.000156641
7.25E-05,9.39E-05,0.000132799,0.000141859,0.000128031
7.06E-05,7.53E-05,0.000119448,0.000101805,0.000127554
7.22E-05,7.56E-05,0.000118017,0.000132084,0.000154495
7.13E-05,7.75E-05,0.000117064,9.58E-05,0.000127316
7.08E-05,7.68E-05,0.000116825,9.68E-05,0.000126123
7.44E-05,0.000100136,0.00011611,0.000128746,0.00015974
7.18E-05,0.00011158,0.000117302,0.000137806,0.000128508
7.06E-05,9.63E-05,0.000116348,0.000101566,0.0001266
6.96E-05,0.000103951,0.000117064,9.85E-05,0.000197887
6.91E-05,8.46E-05,0.000115633,0.000138521,0.000134706
0.000126362,7.89E-05,0.000116825,0.000129223,0.000129938
8.51E-05,0.000104904,0.000118732,0.000129223,0.000139236
7.51E-05,9.99E-05,0.000118017,0.000128508,0.00013423
0.000108719,8.01E-05,0.000164509,0.000108242,0.000128984
8.42E-05,7.65E-05,0.000121355,0.000120878,0.000129938
0.000113249,7.84E-05,0.000210285,0.000103235,0.000134945
0.000100851,7.72E-05,0.000147104,0.000147104,0.000127792
0.000107288,0.000102758,0.000123978,9.75E-05,0.000133991
8.30E-05,0.000103712,0.00012207,0.000127316,0.000133038
7.39E-05,8.03E-05,0.000189066,9.75E-05,0.000127554
7.37E-05,7.63E-05,0.000121117,9.75E-05,0.0001266
7.32E-05,7.41E-05,0.000128508,0.000127316,0.000148058
7.32E-05,7.37E-05,0.000118017,0.000137568,0.000174522
7.13E-05,7.37E-05,0.000194073,0.000106812,0.000132561
7.15E-05,7.30E-05,0.000115633,9.78E-05,0.000128746
7.22E-05,0.000118494,0.000117779,9.68E-05,0.000127554
7.06E-05,0.000124216,0.000211,9.51E-05,0.000128269
7.01E-05,8.15E-05,0.000123024,9.68E-05,0.000145912
6.99E-05,0.000110626,0.000147581,9.49E-05,0.000152588
7.15E-05,9.39E-05,0.000122786,0.000130653,0.000133276
9.92E-05,9.32E-05,0.000139952,9.56E-05,0.000129938
8.51E-05,8.30E-05,0.000167847,9.56E-05,0.000129938
8.42E-05,7.70E-05,0.000118256,9.68E-05,0.000134706
9.27E-05,7.49E-05,0.000115871,9.54E-05,0.000134945
7.70E-05,7.68E-05,0.00015831,9.63E-05,0.000129461
9.75E-05,0.000108242,0.00012207,9.61E-05,0.000133038
7.70E-05,8.99E-05,0.000119209,9.51E-05,0.000151157
0.000110388,9.56E-05,0.00011754,9.51E-05,0.000137091
0.000119448,7.87E-05,0.000118017,0.000128508,0.000129938
7.92E-05,7.56E-05,0.000117779,9.56E-05,0.00013423
7.39E-05,7.56E-05,0.00011611,9.63E-05,0.000127792
7.37E-05,7.49E-05,0.000123024,0.000119925,0.000269413
7.18E-05,0.000108957,0.000118256,0.000130892,0.000127077
7.37E-05,7.34E-05,0.000140905,0.000132084,0.000128508
8.32E-05,0.000118971,0.000122309,0.000128508,0.000172377
9.20E-05,0.000104427,0.00011754,0.000128984,0.000139475
9.97E-05,8.37E-05,0.000118256,0.000127316,0.000141621
9.27E-05,0.000118256,0.000114202,0.000128508,0.000137806
8.32E-05,0.00013113,0.000114441,0.000126839,0.000137806
0.000110626,0.000110149,0.000114679,9.58E-05,0.000149965
0.000106096,9.68E-05,0.000116825,0.000116825,0.000133514
8.96E-05,8.73E-05,0.000114441,0.00011301,0.000137091
7.32E-05,7.61E-05,0.000113487,0.000101089,0.000137329
7.46E-05,9.70E-05,0.000117302,9.82E-05,0.000138044
7.30E-05,9.73E-05,0.00011611,0.000132322,0.000136614
7.30E-05,0.00017333,0.000115395,9.68E-05,0.000138283
9.18E-05,0.000281334,0.000114679,9.78E-05,0.000137329
7.49E-05,0.000168324,0.000113726,0.000121355,0.000138283
8.23E-05,0.000151157,0.000112772,0.000105143,0.000126362
0.000108242,0.000111818,0.000174046,9.75E-05,0.000126123
8.49E-05,0.000107527,0.000133991,9.66E-05,0.000127554
0.000100374,0.000161409,0.000129223,9.61E-05,0.000126362
9.92E-05,9.47E-05,0.000117779,0.000108719,0.000128031
8.39E-05,0.000112295,0.000119209,9.70E-05,0.000145912
0.000124693,0.000102043,0.000116587,0.0001297,0.00013566
9.58E-05,8.70E-05,0.000119686,9.51E-05,0.000129461
0.000128031,8.61E-05,0.000117302,9.68E-05,0.000128508
9.54E-05,0.000124931,0.000115156,9.54E-05,0.000128269
8.44E-05,0.000113726,0.000116348,9.63E-05,0.000127077
9.51E-05,0.000125408,0.000114918,9.63E-05,0.000127554
9.80E-05,0.000115633,0.000113249,9.51E-05,0.000128269
9.80E-05,8.89E-05,0.000113726,9.49E-05,0.000128269
0.000120878,0.00011611,0.000113249,9.51E-05,0.000141621
8.65E-05,0.000122786,0.000118971,9.54E-05,0.000131845
7.51E-05,9.37E-05,0.000114918,9.47E-05,0.000130177
7.22E-05,8.82E-05,0.000141621,9.56E-05,0.000128269
7.06E-05,8.56E-05,0.000119925,0.000115156,0.000127554
9.11E-05,0.000109911,0.000115633,0.000102758,0.000140667
7.72E-05,0.000126839,0.00011611,9.80E-05,0.000143528
0.000102758,0.000104666,0.000113964,9.75E-05,0.000129223
8.54E-05,0.000114202,0.000112534,9.78E-05,0.000128031
7.53E-05,9.87E-05,0.000114441,0.000131845,0.000128746
7.22E-05,9.49E-05,0.00012517,0.000139475,0.000127554
9.39E-05,0.000101089,0.000122309,9.70E-05,0.000127077
8.65E-05,0.000130892,0.000115633,0.000128269,0.000126362
0.000116587,9.51E-05,0.000113726,0.000128746,0.0001266
0.000113726,8.01E-05,0.000115871,0.000128031,0.000127316
8.06E-05,0.000132561,0.000113487,0.000127554,0.000127077
7.56E-05,0.000103712,0.000114679,9.68E-05,0.0001266
7.56E-05,0.000101328,0.000119448,0.00013423,0.000126123
7.22E-05,9.87E-05,0.000115633,0.000107527,0.000127077
7.58E-05,0.000125408,0.000167131,0.00013423,0.000182152
7.08E-05,9.32E-05,0.000128984,0.000129223,0.000183105
7.84E-05,8.30E-05,0.000119925,0.000108004,0.000161409
0.000104189,0.000102043,0.000145197,0.000100613,0.000124693
0.000164986,0.000117064,0.00013566,9.75E-05,0.000125408
0.000154257,0.000119686,0.000121593,9.68E-05,0.00012207
9.37E-05,7.82E-05,0.000118971,9.66E-05,0.00016427
7.77E-05,8.73E-05,0.000116348,0.000131369,0.000133276
0.000141859,0.000202179,0.000120163,9.54E-05,0.000162601
0.000114918,0.000166416,0.000122786,0.000135422,0.00012207
8.18E-05,0.000108004,0.000118971,9.58E-05,0.000119925
8.25E-05,9.27E-05,0.000117779,0.000134945,0.00012207
8.42E-05,9.39E-05,0.000117064,0.000111818,0.000151873
0.000105858,0.000126123,0.000162125,0.000107288,0.000124931
8.06E-05,0.000114202,0.000128746,0.000133991,0.000160217
9.82E-05,8.63E-05,0.000120401,0.000136375,0.00013566
8.25E-05,9.73E-05,0.000120878,9.66E-05,0.000158548
7.44E-05,0.000100136,0.000117302,0.000133991,0.000158548
7.94E-05,8.11E-05,0.000117302,0.000116348,0.000121593
7.92E-05,9.70E-05,0.000150681,0.000102043,0.000165462
0.000108957,0.0001688,0.000121832,9.82E-05,0.000121593
0.000110388,0.000134706,0.000118732,9.82E-05,0.000125885
0.000103474,9.56E-05,0.000118256,0.000145912,0.000123262
0.000107765,0.000100613,0.000117064,9.70E-05,0.000123501
0.000103474,0.000100851,0.00011754,9.70E-05,0.000154734
0.000119209,0.000106096,0.000125647,9.68E-05,0.000119925
8.32E-05,8.51E-05,0.000117779,9.70E-05,0.00012207
7.87E-05,9.80E-05,0.000118971,9.54E-05,0.00012064
0.00011611,0.000100374,0.000118732,9.51E-05,0.000119686
7.99E-05,8.32E-05,0.000116825,0.000145912,0.000160933
0.000103474,7.89E-05,0.000122547,0.000125885,0.000127554
0.000106096,7.77E-05,0.000120878,0.000128269,0.000123501
8.11E-05,0.000107527,0.000118971,0.000126839,0.000121355
8.73E-05,0.00010252,0.000118017,0.000127316,0.000121117
9.13E-05,0.000102043,0.000139713,0.000126839,0.000179052
9.89E-05,9.25E-05,0.000131607,0.000136852,0.000121832
7.72E-05,9.11E-05,0.000122309,0.000109911,0.000120878
7.39E-05,9.89E-05,0.000124454,0.000127554,0.000153542
9.35E-05,7.72E-05,0.000119209,0.000131607,0.000121832
7.94E-05,7.46E-05,0.000116348,0.000128746,0.00012064
7.46E-05,9.30E-05,0.000118971,0.000126839,0.000119448
7.20E-05,8.46E-05,0.000116587,0.000128031,0.000119925
7.34E-05,0.000106096,0.000118256,0.000128031,0.000120401
7.15E-05,8.39E-05,0.00012207,9.68E-05,0.000124931
8.08E-05,7.87E-05,0.000116587,9.61E-05,0.000136614
7.06E-05,7.53E-05,0.000116587,9.78E-05,0.000124693
9.04E-05,7.32E-05,0.000117302,9.51E-05,0.000121832
0.000104666,0.000104666,0.000117302,0.000134706,0.000123262
9.75E-05,8.06E-05,0.00011754,0.000127316,0.000124216
0.00011611,9.99E-05,0.000118971,0.000126839,0.00012064
0.000114441,7.96E-05,0.000138283,0.000127316,0.000119448
0.000105143,7.63E-05,0.000129461,0.000116825,0.000119448
8.03E-05,7.51E-05,0.000119209,0.000102043,0.000163555
7.44E-05,0.000119448,0.000119209,9.75E-05,0.00012064
8.87E-05,0.000104427,0.000115871,0.000125408,0.000119448
8.18E-05,8.89E-05,0.000118256,0.000130177,0.00012064
7.63E-05,9.20E-05,0.00012064,0.000128031,0.000121355
7.30E-05,7.82E-05,0.000130415,0.000134468,0.000120163
7.20E-05,7.53E-05,0.000130653,0.000112772,0.00015831
9.30E-05,7.58E-05,0.000121355,9.87E-05,0.000133991
8.37E-05,7.61E-05,0.000119448,9.66E-05,0.000123978
7.53E-05,7.56E-05,0.000144005,0.000146151,0.000121832
7.32E-05,7.70E-05,0.000119448,9.61E-05,0.000120163
8.61E-05,9.70E-05,0.000118017,9.56E-05,0.000121355
0.000130415,0.000126123,0.000120163,9.58E-05,0.000119925
9.97E-05,9.35E-05,0.000121117,9.80E-05,0.000156641
7.63E-05,8.06E-05,0.000139475,0.000109911,0.000120163
7.37E-05,9.51E-05,0.000123262,9.92E-05,0.000119925
7.15E-05,0.00010848,0.000120878,9.80E-05,0.000118971
7.25E-05,0.000127077,0.000118494,9.73E-05,0.000153542
7.01E-05,7.99E-05,0.00012064,9.61E-05,0.000120401
9.42E-05,9.56E-05,0.000118017,9.63E-05,0.000120163
0.000101805,8.30E-05,0.000121832,9.75E-05,0.000119209
8.25E-05,7.84E-05,0.000133276,0.000119686,0.000133514
9.23E-05,0.000112772,0.000118017,0.000103712,0.000137806
8.56E-05,8.27E-05,0.000118256,9.78E-05,0.00012517
7.22E-05,7.77E-05,0.000133753,9.54E-05,0.000138998
7.01E-05,0.000127554,0.000118971,0.000137568,0.0001266
9.08E-05,0.000124454,0.000118017,9.61E-05,0.00012207
8.73E-05,0.000128746,0.000216722,9.42E-05,0.000171661
7.30E-05,8.92E-05,0.000144005,9.58E-05,0.000127554
7.80E-05,7.84E-05,0.000123739,9.63E-05,0.000154734
7.06E-05,7.75E-05,0.000119686,9.61E-05,0.000121593
0.00012064,7.61E-05,0.00012207,9.47E-05,0.000121117
7.94E-05,7.51E-05,0.000152826,0.00014019,0.000123501
7.39E-05,9.35E-05,0.000119209,0.00010705,0.00012207
7.27E-05,8.68E-05,0.000118494,9.82E-05,0.000121355
9.30E-05,7.58E-05,0.000119209,0.000127792,0.000164747
9.49E-05,9.30E-05,0.000116348,9.63E-05,0.000146151
9.16E-05,0.000111818,0.000158072,0.000130653,0.000125885
0.000121117,8.27E-05,0.000138998,0.00013113,0.000163794
9.61E-05,7.53E-05,0.000131845,9.63E-05,0.000123024
9.49E-05,0.000119686,0.000122547,9.73E-05,0.000121355
9.16E-05,8.27E-05,0.000118971,9.70E-05,0.000120878
7.61E-05,9.54E-05,0.000120163,0.000130653,0.00015831
7.32E-05,7.80E-05,0.000120163,0.000126362,0.000140667
7.25E-05,7.58E-05,0.000120401,9.63E-05,0.000129461
7.10E-05,8.30E-05,0.000119686,0.000293732,0.000129461
8.37E-05,0.000104189,0.000121355,0.000107765,0.000128508
7.08E-05,7.84E-05,0.000120401,9.78E-05,0.000127792
7.01E-05,7.65E-05,0.000118971,0.000111818,0.000138998
7.01E-05,7.37E-05,0.000131607,0.000101566,0.000135422
7.46E-05,7.53E-05,0.000122547,9.82E-05,0.000164032
8.34E-05,7.53E-05,0.000250101,9.73E-05,0.000135183
0.000110149,7.58E-05,0.000149965,9.85E-05,0.000130177
8.94E-05,7.99E-05,0.000123501,9.49E-05,0.000128508
0.000101089,0.000106335,0.000118971,9.80E-05,0.000125885
9.08E-05,8.34E-05,0.000123024,9.61E-05,0.000141621
7.46E-05,7.84E-05,0.000120878,0.000130653,0.000129938
9.18E-05,0.000125885,0.000143766,9.58E-05,0.000128746
8.51E-05,0.00011611,0.00012064,0.000143051,0.000126362
7.30E-05,8.44E-05,0.000119686,0.000137568,0.000127077
7.25E-05,9.66E-05,0.000117779,0.000103235,0.000139713
7.22E-05,0.00012517,0.000117779,0.000126123,0.000134945
9.16E-05,0.000122547,0.000124216,0.000137568,0.000135422
9.20E-05,0.000114202,0.000118256,9.70E-05,0.000129461
9.27E-05,0.000122309,0.000130415,0.000148535,0.000148773
8.11E-05,0.000246048,0.000126123,0.000113726,0.000136375
9.23E-05,0.000164032,0.000118494,0.000100374,0.000141144
9.23E-05,9.66E-05,0.000139952,0.00013113,0.000136137
7.63E-05,0.000103951,0.000126839,0.000131845,0.000137091
7.13E-05,9.58E-05,0.000119925,0.000128746,0.000135183
6.96E-05,8.08E-05,0.000117779,0.000127792,0.000135899
7.08E-05,7.53E-05,0.000119448,0.000127316,0.000136614
7.10E-05,7.46E-05,0.000117302,0.000128031,0.000133991
7.10E-05,7.53E-05,0.000115633,0.000128508,0.000136375
9.58E-05,9.37E-05,0.000116587,0.000127792,0.000135899
0.000124931,0.000111103,0.000117064,0.000127792,0.000139236
0.000117064,8.54E-05,0.000116587,0.000127316,0.000135183
0.000114202,0.000104427,0.000117779,0.000128269,0.00013566
0.000111103,0.000110149,0.000115871,0.000125885,0.000147581
8.03E-05,0.000114918,0.000115156,0.000128269,0.000139713
7.53E-05,0.000116825,0.000125647,0.00012517,0.000128746
7.37E-05,0.000105381,0.000125647,0.000100851,0.00014019
7.30E-05,0.000167608,0.000116587,0.000129461,0.000134468
7.75E-05,0.000121832,0.000139713,0.00013113,0.000135899
7.53E-05,9.66E-05,0.000123024,0.000128984,0.00013566
6.70E-05,7.96E-05,0.000118732,0.000127316,0.00014782
0.000131369,7.80E-05,0.000119209,0.000128031,0.000136137
0.000118971,7.63E-05,0.000118494,0.000127077,0.000129938
0.000108242,9.82E-05,0.000114918,0.000127792,0.0001266
9.04E-05,8.87E-05,0.00011754,0.000128031,0.000126362
9.75E-05,9.54E-05,0.000115871,0.000126362,0.000127316
7.80E-05,7.72E-05,0.000115395,0.000126362,0.000128031
7.39E-05,8.32E-05,0.000115395,0.000127554,0.000129223
7.25E-05,0.000121593,0.000118017,0.000126362,0.000143766
0.000212908,0.000106573,0.000119925,0.0001266,0.000130415
8.06E-05,0.000121117,0.00011611,0.0001297,0.000129223
9.63E-05,0.000113964,0.000120878,0.000109434,0.000144243
0.000194788,0.000121832,0.000123024,0.000100613,0.000162363
0.000100374,0.000114441,0.000117302,0.000132322,0.000142336
0.000107765,0.000107527,0.000162601,0.000137091,0.00013113
9.25E-05,0.000105381,0.000130892,9.68E-05,0.000128984
9.11E-05,0.000118256,0.00020957,0.000106573,0.000135899
8.01E-05,9.54E-05,0.000148773,9.82E-05,0.000132561
7.15E-05,9.20E-05,0.000173807,9.61E-05,0.000121832
7.27E-05,0.000114441,0.000141859,9.63E-05,0.000142813
7.25E-05,9.85E-05,0.00012517,9.58E-05,0.000121832
7.70E-05,9.04E-05,0.000123501,0.000124693,0.000127077
8.01E-05,8.63E-05,0.000158787,9.61E-05,0.000135422
7.75E-05,0.000102282,0.000130653,9.66E-05,0.000124216
7.63E-05,0.000104904,0.000123024,0.000131845,0.000154972
0.000103474,8.20E-05,0.000120163,0.000130653,0.000120878
7.68E-05,7.75E-05,0.000181437,0.000103712,0.000119925
7.53E-05,7.46E-05,0.000131607,9.80E-05,0.000121117
0.000104189,7.39E-05,0.000123262,9.58E-05,0.000159264
7.53E-05,7.39E-05,0.000153542,0.000138044,0.000166655
7.25E-05,0.000102758,0.000135183,0.000128031,0.000146151
0.000104666,8.15E-05,0.000122786,0.000128746,0.000149012
0.000104427,7.63E-05,0.000120401,0.000128746,0.00013113
9.58E-05,7.58E-05,0.000156164,0.000127077,0.000128984
8.44E-05,7.44E-05,0.000128508,0.000127316,0.000127792
7.53E-05,0.000108242,0.000121117,0.000128508,0.000129938
7.46E-05,0.000119686,0.000119925,0.000127554,0.000143051
7.27E-05,0.000106573,0.000160933,0.000127077,0.000167608
7.39E-05,0.000106573,0.000125647,0.000136137,0.000129223
7.18E-05,0.000107765,0.000120163,0.000111103,0.000128031
7.15E-05,0.000112295,0.000117779,0.000133991,0.000127316
7.13E-05,0.000104189,0.000164032,0.000119209,0.000126839
8.30E-05,0.000121593,0.000123501,0.000100851,0.000127077
9.39E-05,0.000127792,0.000120401,9.85E-05,0.0001266
8.15E-05,9.99E-05,0.000156403,0.0001297,0.000166416
7.41E-05,8.51E-05,0.00013566,0.000130892,0.000140667
0.000101566,9.39E-05,0.000123262,0.000127554,0.000139475
0.000222683,9.23E-05,0.000126123,0.000127554,0.000139713
0.000100851,8.49E-05,0.000160217,0.000128746,0.000139236
8.39E-05,0.000102282,0.000128984,0.00013566,0.000137091
8.75E-05,8.03E-05,0.000120401,0.000108004,0.000139236
9.23E-05,7.58E-05,0.000121117,0.000133991,0.000141621
7.41E-05,0.000108719,0.000163078,0.000131607,0.000136852
0.000130415,0.000106573,0.0001266,0.000125647,0.000135183
9.51E-05,0.000114441,0.000120163,0.000127792,0.000136137
7.56E-05,0.000108957,0.000121593,0.000102997,0.000139475
9.18E-05,7.75E-05,0.000147343,9.73E-05,0.000136375
8.13E-05,7.49E-05,0.00012517,9.54E-05,0.000136375
0.000150919,7.56E-05,0.000117302,0.000135183,0.000136375
9.16E-05,7.51E-05,0.000153303,9.70E-05,0.000145435
8.61E-05,9.32E-05,0.000126362,9.66E-05,0.000136614
7.82E-05,8.56E-05,0.000135899,9.68E-05,0.000166893
7.08E-05,0.00011754,0.000123739,9.58E-05,0.000132322
7.01E-05,9.94E-05,0.000168085,9.63E-05,0.000146151
7.06E-05,8.03E-05,0.000123978,9.58E-05,0.00013423
7.22E-05,8.73E-05,0.000123501,0.000130892,0.000135422
0.000103712,0.000129461,0.000147581,0.000108242,0.000136852
9.13E-05,0.000112534,0.000129938,0.000141859,0.00013876
0.000102997,8.39E-05,0.000144243,0.000129461,0.00013876
8.13E-05,7.84E-05,0.000125647,0.000127792,0.00013566
7.41E-05,7.65E-05,0.000127792,0.000127554,0.000136614
7.41E-05,0.000108242,0.000117064,0.000128269,0.00013876
7.72E-05,0.000108242,0.000166178,0.00010705,0.000136375
7.51E-05,7.87E-05,0.000124454,9.87E-05,0.00012207
9.18E-05,7.53E-05,0.000118017,0.000138998,0.000151157
8.56E-05,0.000295162,0.000119448,0.000128984,0.000150681
7.77E-05,0.000123262,0.000141144,0.000127792,0.000117779
7.70E-05,0.000102997,0.000124216,0.000127792,0.000139236
8.37E-05,0.000107288,0.000124454,0.000127316,0.000157118
9.30E-05,9.73E-05,0.000155687,0.000127077,0.00012207
0.000102997,9.54E-05,0.000207186,0.000128031,0.000120401
0.000104189,7.84E-05,0.000121832,0.0001266,0.000121593
9.39E-05,0.000115633,0.000210047,9.66E-05,0.000127792
8.94E-05,8.65E-05,0.000165701,9.61E-05,0.000120878
9.94E-05,0.000112534,0.000217199,9.66E-05,0.000121117
9.78E-05,0.00010848,0.000200987,0.000109196,0.000144958
8.80E-05,8.68E-05,0.000219584,0.000105858,0.000152111
9.54E-05,0.000103474,0.000223875,0.000136137,0.00012064
9.16E-05,0.000100613,0.000141144,9.80E-05,0.000119448
7.27E-05,0.000103951,0.000126362,0.000132084,0.000119448
7.34E-05,8.65E-05,0.000132322,0.000104189,0.000119448
7.15E-05,9.30E-05,0.000155449,9.82E-05,0.000118971
7.15E-05,8.82E-05,0.000126123,9.75E-05,0.00014925
7.20E-05,7.82E-05,0.000138044,9.63E-05,0.000126123
9.49E-05,7.68E-05,0.000126362,0.000128031,0.000123501
9.58E-05,8.39E-05,0.000139236,0.0001266,0.000151396
0.000108957,9.97E-05,0.000125408,9.61E-05,0.000119925
9.75E-05,7.70E-05,0.000121117,0.000130653,0.000118732
9.61E-05,7.58E-05,0.000187635,0.000105143,0.000119448
8.08E-05,7.51E-05,0.000131607,9.89E-05,0.000119925
0.000101328,0.000106812,0.000138283,0.000122786,0.000145435
9.06E-05,9.61E-05,0.000125647,0.000104427,0.000151396
0.00010252,9.63E-05,0.000140429,9.89E-05,0.000302553
0.000110626,8.03E-05,0.000123262,9.73E-05,0.000122547
0.000116587,7.68E-05,0.000121593,9.85E-05,0.000150442
9.35E-05,0.000107527,0.000152111,9.61E-05,0.000148535
0.000125885,7.94E-05,0.000129461,9.49E-05,0.000164509
0.000116825,8.18E-05,0.000123024,9.61E-05,0.000122309
8.23E-05,0.000100136,0.000121593,0.000101328,0.000154495
0.000102758,7.96E-05,0.000159502,9.54E-05,0.00012064
0.000110626,9.97E-05,0.000125885,0.000146151,0.00017786
8.73E-05,8.25E-05,0.000121593,9.54E-05,0.000121117
7.44E-05,7.53E-05,0.000118971,9.51E-05,0.000152588
8.82E-05,7.46E-05,0.000157118,9.56E-05,0.000120401
