n=100,n=1000,n=10000,n=50000,n=100000
0.018432,0.037888,0.067584,0.197344,0.352256
0.019456,0.038912,0.067584,0.196512,0.351232
0.084992,0.038784,0.067584,0.196544,0.356352
0.018432,0.037888,0.068352,0.192512,0.359424
0.018432,0.037888,0.067584,0.196608,0.356352
0.018432,0.03888,0.067584,0.197408,0.352256
0.018432,0.038912,0.067584,0.19456,0.353216
0.018432,0.037824,0.067584,0.19968,0.359424
0.018304,0.037888,0.07984,0.219136,0.352256
0.018432,0.038752,0.068608,0.191392,0.352256
0.068608,0.037888,0.107264,0.192512,0.349184
0.018432,0.038912,0.098304,0.196544,0.35728
0.018432,0.037888,0.069632,0.197632,0.356352
0.067584,0.038816,0.07168,0.195584,0.355328
0.019456,0.037664,0.093184,0.196608,0.35408
0.021504,0.03856,0.094208,0.197632,0.35328
0.018432,0.037888,0.067584,0.197632,0.35312
0.018432,0.037888,0.094208,0.190464,0.361472
0.018432,0.037888,0.094208,0.196608,0.3584
0.022464,0.037728,0.095168,0.191488,0.352256
0.018432,0.038784,0.068416,0.191488,0.350208
0.018432,0.037888,0.067584,0.191456,0.354304
0.019456,0.037888,0.067584,0.197632,0.35328
0.018304,0.037888,0.067328,0.196608,0.351232
0.069632,0.038784,0.067584,0.191488,0.349184
0.018432,0.038592,0.067584,0.196384,0.36032
0.018368,0.038752,0.068608,0.195584,0.352256
0.0664,0.039936,0.06752,0.196608,0.360448
0.018432,0.048128,0.095968,0.193536,0.356352
0.0184,0.078848,0.068608,0.19328,0.35328
0.018432,0.038912,0.071456,0.199616,0.361472
0.193504,0.037888,0.092864,0.193184,0.35328
0.019456,0.040928,0.07168,0.196576,0.35328
0.018432,0.038848,0.06752,0.200704,0.350208
0.017408,0.037888,0.09408,0.192512,0.352064
0.110592,0.084992,0.067584,0.196608,0.352256
0.050176,0.038912,0.067392,0.192512,0.35616
0.019456,0.038752,0.06752,0.197632,0.35328
0.018432,0.037888,0.094176,0.196608,0.354304
0.050176,0.037888,0.06752,0.197632,0.355328
0.018432,0.037888,0.06656,0.192512,0.360192
0.019392,0.088064,0.0952,0.191488,0.35408
0.019456,0.039744,0.067584,0.197376,0.35328
0.018432,0.037632,0.095232,0.192512,0.356352
0.018432,0.086016,0.067584,0.192512,0.357216
0.018432,0.037888,0.094208,0.19232,0.355328
0.019296,0.086016,0.097056,0.196544,0.358112
0.02048,0.037888,0.094208,0.192448,0.35408
0.018432,0.086016,0.070656,0.191488,0.355008
0.03072,0.038912,0.069632,0.196608,0.358144
0.018432,0.091136,0.095008,0.196384,0.356032
0.017408,0.038912,0.06656,0.197376,0.360448
0.018368,0.086016,0.067584,0.196608,0.354304
0.019456,0.037728,0.069632,0.190464,0.356352
0.017408,0.090112,0.067584,0.196608,0.354304
0.018272,0.037888,0.09392,0.196608,0.352256
0.018432,0.085696,0.067584,0.196608,0.354304
0.019456,0.038912,0.069632,0.193504,0.360448
0.017408,0.085824,0.067584,0.195296,0.351232
0.018432,0.038912,0.069376,0.196608,0.351136
0.017408,0.037888,0.067584,0.196608,0.3584
0.018432,0.038912,0.06752,0.196608,0.357376
0.018432,0.038912,0.067584,0.192512,0.355328
0.018432,0.039936,0.067584,0.191488,0.3592
0.018368,0.037888,0.067584,0.192224,0.349184
0.017408,0.038912,0.06752,0.195584,0.354304
0.018432,0.037888,0.067584,0.18944,0.3584
0.017408,0.037888,0.067584,0.198656,0.354272
0.017408,0.037888,0.06656,0.195584,0.356192
0.017408,0.084864,0.067584,0.192512,0.35104
0.018432,0.038912,0.067584,0.193536,0.357376
0.018432,0.086016,0.067584,0.193536,0.359136
0.018272,0.03856,0.067584,0.196544,0.354304
0.018432,0.03888,0.067584,0.194336,0.352096
0.02048,0.037888,0.068512,0.192512,0.362496
0.018368,0.038912,0.06656,0.192512,0.354304
0.017408,0.038912,0.067584,0.196608,0.35296
0.018368,0.038912,0.067584,0.192512,0.352256
0.018432,0.038912,0.067456,0.196608,0.349056
0.0184,0.038656,0.067584,0.196608,0.352256
0.018432,0.037888,0.067584,0.195584,0.3584
0.018432,0.037888,0.067584,0.197568,0.355328
0.018432,0.037888,0.067488,0.19632,0.355328
0.018304,0.037888,0.06736,0.196608,0.355328
0.018432,0.038912,0.067584,0.196608,0.35328
0.018432,0.037888,0.067584,0.196608,0.35328
0.018432,0.037888,0.09504,0.192512,0.350208
0.018432,0.08992,0.070656,0.191488,0.35328
0.019456,0.038688,0.067584,0.193536,0.351168
0.017408,0.08704,0.067584,0.191488,0.355104
0.018432,0.038912,0.093152,0.196608,0.36352
0.018432,0.038912,0.073728,0.1976,0.351072
0.018336,0.038912,0.06656,0.193536,0.369664
0.018432,0.038688,0.0768,0.1912,0.356352
0.018432,0.038624,0.06656,0.191488,0.354176
0.018432,0.084992,0.067552,0.19968,0.35328
0.018432,0.037888,0.06656,0.193536,0.363424
0.018432,0.038912,0.067584,0.19424,0.35328
0.018432,0.044032,0.093184,0.19456,0.365568
0.01824,0.038688,0.067328,0.196608,0.359424
0.018432,0.044768,0.067584,0.191136,0.35328
0.018432,0.088064,0.067552,0.197312,0.357376
0.018432,0.037888,0.09392,0.19744,0.360448
0.018432,0.088064,0.067584,0.195552,0.356352
0.018432,0.040864,0.067584,0.196608,0.350208
0.018432,0.037888,0.069632,0.193376,0.351232
0.018432,0.086016,0.095232,0.195584,0.359168
0.018432,0.037888,0.071392,0.196608,0.351232
0.018272,0.037888,0.067584,0.193472,0.351136
0.017408,0.037792,0.06656,0.19344,0.35424
0.018432,0.038592,0.070656,0.201632,0.35328
0.018304,0.037888,0.067584,0.197632,0.355328
0.018432,0.084992,0.068608,0.193216,0.361472
0.018432,0.038656,0.067584,0.192512,0.353984
0.018432,0.085792,0.067584,0.192512,0.366464
0.018432,0.038784,0.074592,0.196384,0.355328
0.018432,0.038688,0.071424,0.195584,0.383712
0.018432,0.037888,0.067296,0.196576,0.353216
0.018432,0.038816,0.06656,0.192512,0.386048
0.018432,0.037888,0.06656,0.193536,0.356352
0.018432,0.038912,0.067584,0.196352,0.356096
0.018336,0.038912,0.067584,0.19248,0.35728
0.018432,0.037888,0.067584,0.196608,0.351232
0.018432,0.037888,0.067232,0.19648,0.35328
0.018432,0.038912,0.067456,0.191168,0.349888
0.018272,0.038912,0.067552,0.192512,0.368352
0.018432,0.037888,0.070656,0.196608,0.360288
0.018432,0.037888,0.067584,0.197568,0.34912
0.017408,0.038688,0.06736,0.196608,0.354304
0.018432,0.038912,0.067584,0.19728,0.357344
0.018432,0.038688,0.06736,0.191488,0.350208
0.018432,0.037888,0.067584,0.192512,0.352992
0.018432,0.038912,0.070656,0.192512,0.358272
0.018432,0.037888,0.067456,0.195584,0.355104
0.018432,0.037888,0.097088,0.19648,0.355328
0.018368,0.037888,0.094208,0.192512,0.360448
0.018432,0.037888,0.067584,0.192512,0.359424
0.018432,0.084992,0.067584,0.195584,0.354304
0.018432,0.03872,0.06752,0.197376,0.355328
0.018432,0.038912,0.067584,0.192448,0.357376
0.0184,0.037888,0.06656,0.197248,0.355328
0.018432,0.088768,0.095136,0.191488,0.355328
0.018432,0.037888,0.072704,0.192512,0.365568
0.0184,0.08576,0.067584,0.190464,0.356352
0.018304,0.037888,0.07168,0.19632,0.35936
0.018432,0.037888,0.06736,0.197312,0.35312
0.018432,0.038752,0.105216,0.191424,0.4096
0.018432,0.037888,0.06656,0.196256,0.362496
0.018432,0.037888,0.070656,0.196608,0.355328
0.018432,0.038592,0.067584,0.196608,0.354304
0.018432,0.038912,0.068544,0.2048,0.379904
0.018432,0.069504,0.070528,0.190464,0.410624
0.018432,0.039936,0.067488,0.192512,0.356352
0.018432,0.038656,0.06656,0.196608,0.352256
0.026624,0.084992,0.067584,0.196416,0.357376
0.021504,0.037888,0.093184,0.196608,0.356192
0.018368,0.038816,0.06656,0.196608,0.351968
0.017408,0.038912,0.067552,0.196608,0.355328
0.0184,0.038912,0.094208,0.196512,0.352256
0.018432,0.084992,0.06752,0.196544,0.35328
0.017408,0.038912,0.093184,0.192448,0.356128
0.018432,0.088064,0.067584,0.196416,0.351232
0.017408,0.038912,0.093184,0.197632,0.358208
0.018432,0.038912,0.0672,0.196608,0.357376
0.018432,0.038912,0.067232,0.192192,0.35328
0.018432,0.037888,0.067584,0.196608,0.350048
0.017408,0.038912,0.06656,0.197312,0.359328
0.018432,0.03984,0.069632,0.191488,0.39936
0.017408,0.106496,0.067456,0.195584,0.349184
0.017408,0.037888,0.067584,0.191136,0.355328
0.017408,0.037888,0.06656,0.196608,0.397312
0.018432,0.039616,0.067232,0.196608,0.35328
0.018432,0.07168,0.067584,0.197472,0.354304
0.0184,0.037888,0.067552,0.196608,0.359424
0.018432,0.037888,0.06656,0.191488,0.35328
0.017408,0.039936,0.067584,0.196576,0.355328
0.0184,0.037888,0.068352,0.191488,0.355168
0.018304,0.038816,0.067584,0.196608,0.351232
0.018432,0.037888,0.067584,0.193536,0.356352
0.04608,0.038688,0.093184,0.191328,0.357376
0.017408,0.037888,0.067584,0.192512,0.351232
0.018432,0.038848,0.067584,0.193536,0.34896
0.017408,0.038912,0.067584,0.191488,0.35104
0.017408,0.037888,0.073728,0.195584,0.357376
0.017408,0.037888,0.067584,0.2016,0.35328
0.018336,0.038592,0.070656,0.19424,0.352256
0.019456,0.037888,0.067552,0.1984,0.34816
0.018432,0.038688,0.070528,0.196608,0.412352
0.018432,0.06656,0.067584,0.196608,0.363488
0.018432,0.038912,0.06656,0.191488,0.357088
0.017408,0.037888,0.068384,0.196608,0.360128
0.018432,0.037888,0.067584,0.190464,0.357216
0.018432,0.037888,0.067264,0.197376,0.355328
0.021504,0.038656,0.067584,0.196608,0.357184
0.018336,0.038912,0.06832,0.1976,0.350944
0.018432,0.038624,0.067584,0.19328,0.351104
0.017408,0.039936,0.067584,0.197632,0.351008
0.018432,0.037888,0.067584,0.196608,0.352256
0.019264,0.037888,0.094176,0.196608,0.350208
0.018432,0.03872,0.06656,0.197632,0.351232
0.019456,0.064512,0.067584,0.196608,0.355328
0.018432,0.038752,0.067584,0.19328,0.364544
0.018432,0.045056,0.067296,0.196608,0.351232
0.017408,0.043008,0.093184,0.196608,0.356352
0.018272,0.043008,0.06736,0.196544,0.358144
0.018432,0.037888,0.067488,0.196608,0.356192
0.018432,0.037888,0.06656,0.191488,0.359392
0.018432,0.038912,0.067328,0.191488,0.35328
0.018432,0.038592,0.067552,0.196608,0.36864
0.018432,0.038784,0.068384,0.197632,0.349184
0.018272,0.037888,0.06656,0.191488,0.361472
0.018432,0.03792,0.067584,0.190464,0.365568
0.018432,0.038784,0.066624,0.196608,0.354304
0.03168,0.064512,0.067584,0.196608,0.355328
0.018432,0.037888,0.067296,0.193536,0.352256
0.017408,0.03872,0.067584,0.196576,0.352064
0.017408,0.038816,0.06656,0.198656,0.360192
0.018432,0.037888,0.067584,0.198656,0.35328
0.018272,0.038592,0.069632,0.198432,0.350208
0.017408,0.038624,0.067584,0.192448,0.354304
0.019456,0.038848,0.069632,0.196416,0.352256
0.018368,0.038784,0.067456,0.193312,0.352224
0.0184,0.037888,0.068608,0.195584,0.353184
0.018432,0.037856,0.067296,0.195584,0.387072
0.018368,0.037888,0.067584,0.195584,0.351232
0.019456,0.037888,0.067584,0.192512,0.357088
0.021504,0.038912,0.067584,0.195584,0.392192
0.018432,0.038912,0.067584,0.19632,0.364544
0.018432,0.037888,0.067584,0.191264,0.369664
0.018432,0.037888,0.067584,0.195584,0.3664
0.04608,0.038656,0.067584,0.196608,0.372736
0.017408,0.037728,0.067584,0.193248,0.368512
0.02048,0.037888,0.067584,0.196608,0.36864
0.019456,0.037792,0.067584,0.196576,0.36864
0.02048,0.037888,0.067584,0.196608,0.365568
0.04608,0.037888,0.067456,0.191488,0.401408
0.017408,0.037728,0.069408,0.193408,0.3664
0.017408,0.037888,0.067584,0.195584,0.37376
0.019456,0.038656,0.069632,0.191488,0.372736
0.02048,0.037888,0.067584,0.191488,0.369664
0.02048,0.038912,0.068608,0.190464,0.364544
0.018432,0.037888,0.067424,0.19968,0.368384
0.018272,0.037888,0.067296,0.19648,0.372736
0.018432,0.039936,0.067584,0.195616,0.404288
0.019456,0.03776,0.067584,0.190464,0.36864
0.022528,0.041984,0.06656,0.196608,0.36864
0.02048,0.037888,0.067584,0.195328,0.380928
0.018432,0.03776,0.067296,0.195584,0.367616
0.036672,0.037888,0.067584,0.193536,0.372704
0.017408,0.037888,0.067584,0.196608,0.37056
0.018432,0.037888,0.067296,0.190464,0.36864
0.019456,0.037888,0.093184,0.196608,0.36544
0.039008,0.039936,0.094208,0.196608,0.374592
0.017408,0.037888,0.06656,0.191488,0.366592
0.018304,0.037888,0.093184,0.192224,0.370688
0.046912,0.038752,0.067424,0.192352,0.371456
0.017408,0.04096,0.067584,0.196608,0.36864
0.018272,0.038752,0.0696,0.19632,0.370528
0.018432,0.037888,0.067584,0.19456,0.370688
0.017408,0.037888,0.067584,0.196608,0.365568
0.018336,0.037728,0.067584,0.191232,0.36352
0.018272,0.039936,0.070656,0.192512,0.391872
0.018432,0.03856,0.093184,0.193248,0.365568
0.019456,0.037888,0.094208,0.195584,0.369664
0.018432,0.041984,0.094176,0.196352,0.36864
0.018368,0.0376,0.06656,0.191488,0.366592
0.017408,0.038848,0.094208,0.196608,0.36224
0.019296,0.037824,0.06656,0.191328,0.36352
0.017408,0.038912,0.068352,0.191488,0.366592
0.017408,0.037888,0.094208,0.195584,0.377856
0.019456,0.037888,0.068416,0.192512,0.365568
0.019456,0.064512,0.07168,0.196544,0.426848
0.022528,0.064512,0.092192,0.193376,0.370688
0.018336,0.037888,0.06752,0.191488,0.369664
0.018336,0.059392,0.067456,0.195584,0.364544
0.019456,0.037888,0.069632,0.196608,0.365568
0.018432,0.037888,0.067584,0.243712,0.411648
0.017408,0.038624,0.068448,0.198496,0.36352
0.018432,0.037888,0.068608,0.19744,0.3632
0.018432,0.0408,0.094208,0.199424,0.360448
0.018304,0.038784,0.093184,0.196608,0.360448
0.018432,0.037888,0.093056,0.193536,0.3584
0.018432,0.037888,0.09392,0.192512,0.360448
0.018432,0.038816,0.094208,0.191488,0.365568
0.01936,0.037888,0.094208,0.196576,0.360448
0.018432,0.038848,0.092864,0.19648,0.361472
0.018432,0.038592,0.069376,0.193216,0.361216
0.018432,0.037888,0.093184,0.193536,0.360448
0.018336,0.037888,0.067584,0.195584,0.365568
0.018432,0.037888,0.067584,0.198656,0.361472
0.018432,0.037888,0.067584,0.197632,0.363264
0.018432,0.038688,0.069632,0.191488,0.362496
0.018432,0.037888,0.068608,0.190464,0.370688
0.018432,0.040736,0.067584,0.192512,0.361472
0.018432,0.038816,0.068576,0.195424,0.362304
0.018432,0.037888,0.075776,0.195456,0.364544
0.045056,0.039936,0.072704,0.197632,0.366592
0.018432,0.037888,0.069632,0.197632,0.362496
0.018432,0.038816,0.06944,0.194336,0.3584
0.018432,0.037888,0.070656,0.195584,0.364544
0.018432,0.038816,0.094208,0.191488,0.362496
0.018432,0.037888,0.092992,0.191488,0.364544
0.018432,0.037888,0.093184,0.197632,0.366592
0.018432,0.039936,0.067584,0.190464,0.362496
0.018432,0.038912,0.077824,0.196608,0.364544
0.018432,0.037888,0.068352,0.19856,0.365568
0.019328,0.039584,0.077824,0.196384,0.365568
0.018432,0.038656,0.068608,0.191488,0.364544
0.018432,0.037888,0.095232,0.195584,0.358176
0.018432,0.04096,0.067552,0.192512,0.362496
0.018432,0.038912,0.071424,0.190464,0.36352
0.018432,0.037888,0.067424,0.191488,0.36752
0.018432,0.037888,0.069504,0.197568,0.36352
0.018432,0.038912,0.067584,0.190464,0.3664
0.018432,0.037888,0.067584,0.190464,0.365568
0.018432,0.038848,0.070656,0.618496,0.365312
0.017408,0.063488,0.06656,0.195584,0.360448
0.018432,0.037888,0.070656,0.198656,0.3584
0.018432,0.037888,0.068608,0.201728,0.361472
0.018432,0.0632,0.069632,0.197632,0.365568
0.021504,0.037888,0.093184,0.195648,0.360448
0.018432,0.037888,0.068608,0.196608,0.370464
0.018432,0.039936,0.069344,0.41472,0.360448
0.018432,0.037888,0.094208,0.196608,0.360448
0.018432,0.041984,0.070656,0.196608,0.3552
0.018432,0.037888,0.06656,0.196352,0.357312
0.018432,0.03888,0.067584,0.192384,0.365568
0.018432,0.037888,0.070656,0.198656,0.360448
0.018432,0.038624,0.070656,0.19456,0.361472
0.018432,0.038912,0.067584,0.201728,0.362496
0.018432,0.038656,0.068576,0.19456,0.36352
0.019456,0.037888,0.093184,0.199424,0.35712
0.018368,0.037888,0.069504,0.201536,0.359424
0.018432,0.038656,0.068416,0.191328,0.356224
0.018432,0.037888,0.067584,0.19456,0.368384
0.018432,0.064512,0.094208,0.377856,0.362496
0.018336,0.037888,0.070656,0.198656,0.363296
0.019456,0.037856,0.067584,0.196608,0.359424
0.018432,0.037888,0.067584,0.197632,0.424992
0.018432,0.037888,0.070656,1.04243,0.356352
0.018368,0.037888,0.1024,0.196608,0.359424
0.018432,0.037888,0.07264,0.191168,0.359424
0.018432,0.037888,0.069632,0.196576,0.359424
0.018432,0.03856,0.067584,0.196576,0.362464
0.017408,0.038784,0.068608,0.198656,0.364544
0.021504,0.038912,0.067456,0.196608,0.361472
0.018432,0.037888,0.069408,0.548864,0.362496
0.018432,0.037888,0.094208,0.2016,0.364544
0.018432,0.038752,0.067584,0.196512,0.359424
0.018432,0.037888,0.070656,0.205824,0.36352
0.018432,0.038912,0.069568,0.738176,0.355328
0.018432,0.037888,0.09216,0.197632,0.36352
0.018432,0.038528,0.067584,0.197632,0.358336
0.019456,0.063232,0.068512,0.196512,0.360448
0.018432,0.037696,0.06656,0.196608,0.363264
0.018336,0.038688,0.067392,0.203712,0.36352
0.018432,0.037888,0.068608,0.247808,0.360448
0.031744,0.037888,0.067584,0.198656,0.41472
0.017408,0.037888,0.099328,0.19968,0.360448
0.017408,0.038912,0.09392,0.19456,0.361472
0.018432,0.037536,0.07168,0.195584,0.360352
0.017408,0.037728,0.068608,0.199488,0.36352
0.018432,0.037888,0.068352,0.198336,0.356352
0.018432,0.038656,0.069632,0.198656,0.370688
0.017408,0.037888,0.067584,0.191488,0.356352
0.018432,0.038912,0.106496,0.1912,0.408576
0.018304,0.038624,0.069632,0.193536,0.357376
0.018432,0.037888,0.070656,0.198656,0.405504
0.018432,0.037888,0.067584,0.193536,0.41472
0.0184,0.037888,0.067584,0.192512,0.367456
0.018432,0.038752,0.067584,0.192384,0.359424
0.019392,0.037888,0.067584,0.196608,0.361472
0.018432,0.037888,0.067584,0.196608,0.356352
0.018432,0.037888,0.067584,0.1976,0.365568
0.018432,0.039936,0.068352,0.197408,0.3584
0.018432,0.038752,0.067584,0.196608,0.363456
0.017408,0.03856,0.067584,0.196608,0.361472
0.018432,0.037888,0.069632,0.197632,0.359424
0.018432,0.037888,0.094048,0.194208,0.361472
0.018432,0.038848,0.095232,0.197632,0.362496
0.021504,0.038752,0.094016,0.197632,0.35536
0.017408,0.038656,0.094208,0.1976,0.356352
0.018432,0.037888,0.094208,0.196608,0.354304
0.017408,0.037888,0.094208,0.198496,0.351232
0.02048,0.038752,0.094208,0.196288,0.360288
0.02048,0.037888,0.068608,0.218112,0.356352
0.019456,0.03856,0.067584,0.196608,0.410624
0.018432,0.038912,0.067584,0.201728,0.354304
0.03072,0.038688,0.067584,0.19456,0.350208
0.018368,0.038624,0.068288,0.199456,0.361472
0.045056,0.038624,0.067584,0.192512,0.355104
0.018304,0.037888,0.067584,0.195584,0.362176
0.017408,0.037888,0.067584,0.193248,0.354304
0.018432,0.03872,0.067584,0.19968,0.3584
0.018432,0.038912,0.068448,0.198656,0.355328
0.02048,0.037888,0.068576,0.199616,0.356352
0.017408,0.037888,0.067584,0.2048,0.403456
0.018432,0.038816,0.072576,0.199392,0.355296
0.018432,0.03856,0.06864,0.194272,0.357376
0.018432,0.037888,0.068608,0.19968,0.36352
0.018432,0.037888,0.06752,0.198464,0.406528
0.017408,0.038688,0.078592,0.196608,0.357376
0.018432,0.037888,0.074656,0.196608,0.35616
0.0184,0.038624,0.072704,0.192512,0.3584
0.01824,0.038912,0.10528,0.195584,0.347136
0.018432,0.038912,0.070656,0.192448,0.349184
0.018432,0.06144,0.070656,0.199328,0.351232
0.018432,0.039872,0.067584,0.197632,0.354144
0.018432,0.04064,0.067584,0.191488,0.355328
0.018432,0.063488,0.067296,0.197632,0.350976
0.018432,0.038912,0.070656,0.197632,0.359392
0.017408,0.038688,0.067584,0.197632,0.357312
0.018432,0.038784,0.069632,0.191488,0.357376
0.018432,0.038912,0.068512,0.193376,0.353088
0.017408,0.038624,0.068352,0.196608,0.355328
0.018304,0.037888,0.067584,0.19136,0.364544
0.018368,0.037888,0.06848,0.19728,0.357376
0.018432,0.037888,0.067584,0.192512,0.35328
0.018432,0.04096,0.071616,0.197632,0.354304
0.017408,0.037888,0.07168,0.193536,0.357376
0.018336,0.037888,0.07168,0.19232,0.349184
0.018432,0.037888,0.070656,0.19328,0.35328
0.018432,0.037888,0.068608,0.191488,0.35328
0.018432,0.037888,0.067584,0.197376,0.371712
0.01824,0.037888,0.068608,0.19648,0.34816
0.018432,0.037888,0.068608,0.19744,0.35824
0.018432,0.037888,0.067584,0.197408,0.350208
0.018368,0.037888,0.068608,0.191488,0.350208
0.018432,0.037888,0.070656,0.191488,0.359424
0.018432,0.038912,0.069632,0.196608,0.359424
0.018432,0.0376,0.070656,0.197632,0.4096
0.021504,0.03776,0.069504,0.193536,0.425984
0.018432,0.043008,0.068448,0.192512,0.357376
0.018432,0.037888,0.067584,0.193536,0.356192
0.018432,0.037888,0.094208,0.196608,0.352256
0.018432,0.063488,0.067584,0.19248,0.357312
0.018432,0.037888,0.070464,0.206848,0.35328
0.018432,0.037888,0.067424,0.193536,0.35824
0.018432,0.039936,0.06736,0.19968,0.351168
0.018432,0.037888,0.094208,0.194464,0.3584
0.018432,0.037888,0.067584,0.190464,0.350208
0.018432,0.037888,0.067584,0.197632,0.349888
0.0184,0.037888,0.069632,0.192512,0.357184
0.018432,0.038592,0.068608,0.193536,0.362496
0.017408,0.037888,0.067584,0.19344,0.357376
0.017408,0.038752,0.0696,0.193536,0.3584
0.018432,0.037888,0.067584,0.196608,0.354176
0.018432,0.038656,0.06656,0.196608,0.351232
0.01824,0.063488,0.067584,0.197472,0.35312
0.018432,0.038624,0.094016,0.198656,0.354304
0.018432,0.037888,0.067584,0.195584,0.374784
0.018432,0.037888,0.067584,0.196608,0.351232
0.018432,0.038688,0.069632,0.192256,0.357376
0.018432,0.038688,0.067424,0.196416,0.354176
0.018432,0.040832,0.067584,0.193536,0.354304
0.019456,0.037888,0.067584,0.19744,0.361216
0.02048,0.03872,0.094208,0.190464,0.362496
0.018432,0.037888,0.06832,0.195584,0.352
0.018432,0.037888,0.067584,0.195584,0.355328
0.018432,0.037888,0.067584,0.197632,0.355264
